iteration,area1,area2,area3,area4,area5,area6,area7,area8,area9,area10,d1,d2,d3,d4,d5,d6,d7,d8,s11_1,s11_2,s11_3,s11_4,s11_5,s11_6,s11_7,s11_8,s11_9,s11_10,mises_1,mises_2,mises_3,mises_4,mises_5,mises_6,mises_7,mises_8,mises_9,mises_10
51,0.0111465764727,0.0146454888063,0.00856261093088,0.00465214441583,0.000147279815403,0.00631203058624,0.013530657755,0.0199150492528,0.0187385665497,0.0115668238813,5.82592153549,-38.5589523315,-14.096077919,-74.7681808472,5.5413274765,-22.5090694427,-9.28245544434,-22.1465244293,-36296944.0,-2733762.75,2145971.25,273034336.0,-69994024.0,41784180.0,-4916577.0,48500520.0,-63972320.0,122991384.0,36296944.0,2733762.75,2145971.25,273034336.0,69994024.0,41784180.0,4916577.0,48500520.0,63972320.0,122991384.0
52,0.0222876486265,0.0104548035315,0.0188550453085,0.00926989948565,0.0168290815115,0.0223005648863,0.00693618006013,0.0038954448238,0.0140231591205,0.012017133182,30.0617771149,-91.3209838867,-19.648273468,-92.9631118774,28.0910816193,-35.6573600769,-18.2415313721,-36.5132026672,-10607500.0,6453437.0,14859967.0,12382379.0,-137549600.0,211819776.0,-24523378.0,68888432.0,-28526628.0,36067520.0,10607500.0,6453437.0,14859967.0,12382379.0,137549600.0,211819776.0,24523378.0,68888432.0,28526628.0,36067520.0
53,0.00815418416031,0.000139253332026,0.00882394268905,0.00965058051177,0.00918627665555,0.0194552443582,0.0132213191699,0.016585869446,0.0202809145453,0.0169223783997,11.8739519119,-72.9833602905,-8.52737426758,-75.9520263672,10.5292863846,-47.599521637,-4.6376657486,-51.9136352539,-29330206.0,32530398.0,10139403.0,22385146.0,-34970152.0,79395704.0,-17185124.0,178241360.0,-139763392.0,35047496.0,29330206.0,32530398.0,10139403.0,22385146.0,34970152.0,79395704.0,17185124.0,178241360.0,139763392.0,35047496.0
54,0.0111556502089,0.0168547030233,0.0144808036192,0.0146697471886,0.0142402890777,0.00922561691674,0.0142309809446,0.0143316561465,0.0211638964488,0.0176813073946,8.96371364594,-41.8325614929,-11.7433519363,-43.6651382446,7.73064947128,-17.8493213654,-8.79490661621,-19.8993701935,-22232646.0,15458309.0,9297874.0,13818479.0,-66317672.0,58292680.0,-15739110.0,41866400.0,-38149740.0,23910118.0,22232646.0,15458309.0,9297874.0,13818479.0,66317672.0,58292680.0,15739110.0,41866400.0,38149740.0,23910118.0
55,0.0191179568599,0.017344095274,0.018421138412,0.0136950131293,0.00792961599047,0.00601841497732,0.0160046110095,0.0197411755248,0.0123164369857,0.00348461565588,6.8490653038,-39.6614341736,-9.88418960571,-40.9898376465,5.99380540848,-15.1044979095,-7.3496837616,-16.9125843048,-19111354.0,13633810.0,6449054.5,10016764.0,-55420020.0,45196072.0,-32235870.0,36054352.0,-34349420.0,37730008.0,19111354.0,13633810.0,6449054.5,10016764.0,55420020.0,45196072.0,32235870.0,36054352.0,34349420.0,37730008.0
56,0.0188186034226,0.0109719101371,0.0105791511888,0.00108213910773,0.0115515263812,0.016831717426,0.009576902707,0.00805859310201,0.014852116496,0.000504576044205,15.2816267014,-161.527481079,-14.9787988663,-163.1353302,14.0310926437,-28.4904212952,-12.8311710358,-29.3024044037,-16194111.0,6122727.5,9429610.0,12123924.0,-96752976.0,105800944.0,-392527424.0,62100368.0,-54515024.0,398268512.0,16194111.0,6122727.5,9429610.0,12123924.0,96752976.0,105800944.0,392527424.0,62100368.0,54515024.0,398268512.0
57,0.0114813242039,0.0213667821914,0.0156088797705,0.00911132236035,0.0155742134813,0.013684463063,0.00476418909619,0.00473759160804,0.020013289524,0.00611943861383,24.8169937134,-95.8949890137,-29.1328125,-97.3590927124,23.6776390076,-33.3153610229,-25.9810619354,-34.5576667786,-23765660.0,9367565.0,8591253.0,11040010.0,-195909248.0,178540384.0,-39735488.0,32335794.0,-36336444.0,42352072.0,23765660.0,9367565.0,8591253.0,11040010.0,195909248.0,178540384.0,39735488.0,32335794.0,36336444.0,42352072.0
58,0.00174640518953,0.0187668593402,0.0118424137258,0.00835204789771,0.0115794061264,0.0166510625017,0.00385582724963,0.0147670688003,0.016126601204,0.0184138775573,11.8523807526,-75.4152603149,-35.7348670959,-78.9827880859,9.29078483582,-27.9702720642,-25.6120510101,-31.6055240631,-76330728.0,27411486.0,19315618.0,26900812.0,-193126736.0,70056824.0,-23923276.0,22596782.0,-70426000.0,22571870.0,76330728.0,27411486.0,19315618.0,26900812.0,193126736.0,70056824.0,23923276.0,22596782.0,70426000.0,22571870.0
59,0.00613500947039,0.0137896857666,0.00528720454097,0.0126947260499,0.00394161412784,0.0178455669123,0.0195784863119,0.00748357297842,0.00506661401203,0.0217645151521,16.3321819305,-53.1630973816,-13.3265886307,-59.2405166626,11.6042070389,-26.5040988922,-7.61614847183,-26.1016960144,-43059368.0,-3034306.75,35651128.0,45826544.0,-57429292.0,87501104.0,-11736999.0,69694800.0,-56176048.0,29428998.0,43059368.0,3034306.75,35651128.0,45826544.0,57429292.0,87501104.0,11736999.0,69694800.0,56176048.0,29428998.0
60,0.0159746658544,0.0190622098529,0.00074763637559,0.0203143373784,0.0140776204114,0.00718823655351,0.00978336182754,0.0172110742136,0.0177474772476,0.00433656755145,4.89804077148,-66.3872833252,-19.8085479736,-67.5829696655,3.94960856438,-37.9552726746,-17.1696186066,-33.3411521912,-19898756.0,-34792628.0,7151618.0,9015979.0,-129466880.0,29781880.0,-41391400.0,60970432.0,-128209248.0,22129508.0,19898756.0,34792628.0,7151618.0,9015979.0,129466880.0,29781880.0,41391400.0,60970432.0,128209248.0,22129508.0
61,0.0141549641002,0.00378997695935,0.0219730821994,0.010049344048,0.0206240255172,0.0164601414646,0.013712973047,0.00595988038589,0.0119188591118,0.00318171658166,24.4179515839,-79.228263855,-10.2964963913,-79.8878250122,23.2766628265,-33.5406799316,-7.09017276764,-35.6276779175,-24177168.0,15736931.0,8605843.0,4973437.5,-53463192.0,175516832.0,-45591368.0,107593016.0,-38697728.0,48160888.0,24177168.0,15736931.0,8605843.0,4973437.5,53463192.0,175516832.0,45591368.0,107593016.0,38697728.0,48160888.0
62,0.00316996680774,0.0161786847356,0.00819174158287,0.0169809945347,0.00547591596014,0.0162329213649,0.0162401003825,0.0069397672413,0.00245579997097,0.00900061689881,21.6054458618,-60.950969696,-20.9657154083,-64.7456817627,13.1440324783,-24.2716999054,-8.91232776642,-23.9032669067,-90888136.0,-2778154.0,63802976.0,28613884.0,-67203088.0,99112096.0,-24619344.0,56519316.0,-41953888.0,23994630.0,90888136.0,2778154.0,63802976.0,28613884.0,67203088.0,99112096.0,24619344.0,56519316.0,41953888.0,23994630.0
63,0.0111479809874,0.00231141931499,0.00426586358348,0.0013063255494,0.0135160056314,0.0200774902983,0.00493688145241,0.000841746575946,0.0159123593463,0.0184117857839,112.784507751,-282.698303223,-29.7680091858,-286.527038574,109.53238678,-131.551971436,-29.1186141968,-132.845504761,-4896739.0,9753756.0,24522458.0,28870314.0,-219567840.0,825924992.0,-29972186.0,391074400.0,-83018944.0,59097080.0,4896739.0,9753756.0,24522458.0,28870314.0,219567840.0,825924992.0,29972186.0,391074400.0,83018944.0,59097080.0
64,0.0217720181332,0.0138687901077,0.00777182009048,0.0189288012781,0.0027188712094,0.015658183848,0.00220459872515,0.00906137342283,0.0112079152892,0.00857017902869,16.6744060516,-110.555603027,-44.2364616394,-114.03478241,15.8304080963,-46.5670700073,-41.9615707397,-48.7977104187,-17153746.0,16820056.0,6364139.0,26234660.0,-316409696.0,119368616.0,-11770338.0,25773832.0,-115884344.0,27902892.0,17153746.0,16820056.0,6364139.0,26234660.0,316409696.0,119368616.0,11770338.0,25773832.0,115884344.0,27902892.0
65,0.00385681747468,0.0052782738798,0.0185297779437,0.0104772071239,0.0131200854112,0.00483214603672,0.0161603375239,0.007494240676,0.0134282905902,0.0205416486542,18.8983516693,-64.1548080444,-14.6233415604,-66.361907959,16.7419090271,-26.8894729614,-6.83686447144,-34.4323730469,-58713644.0,56876968.0,16260587.0,16642559.0,-51553128.0,126241752.0,-15032735.0,104041464.0,-38258668.0,30565970.0,58713644.0,56876968.0,16260587.0,16642559.0,51553128.0,126241752.0,15032735.0,104041464.0,38258668.0,30565970.0
66,0.0224537395681,0.00110082819601,0.0180184098726,0.0193728778271,0.00725681632591,0.00868848453712,0.0131273146679,0.0207522820015,0.00906639192197,0.0198782794008,8.92701530457,-46.8453559875,-7.53832101822,-47.9590072632,8.03563785553,-24.9526958466,-5.27112960815,-31.4973049164,-17095674.0,49349392.0,6721404.0,8397462.0,-39746760.0,60592432.0,-4335409.5,98878760.0,-63781228.0,28021702.0,17095674.0,49349392.0,6721404.0,8397462.0,39746760.0,60592432.0,4335409.5,98878760.0,63781228.0,28021702.0
67,0.0171427830952,0.00348918975498,0.0206360718066,0.000401877304326,0.00332941419106,0.0150315485142,0.00134633534311,0.00860611222538,0.00298712389403,0.0104842664472,37.7538108826,-139.570480347,-44.3607559204,-155.008804321,20.5464420319,-36.6973609924,-43.9181251526,-44.0318641663,-3337645.25,55305552.0,129751536.0,116412040.0,-331163008.0,154929696.0,-52280620.0,428827.1875,-60892712.0,201346368.0,3337645.25,55305552.0,129751536.0,116412040.0,331163008.0,154929696.0,52280620.0,428827.1875,60892712.0,201346368.0
68,0.0189763573414,0.0204650195924,0.000858776300049,0.00143038156018,0.0189908532764,0.00102418891892,0.00622125276941,0.00270467488244,0.00211016916067,0.000682067476603,36.4808654785,-193.550796509,-28.4815387726,-194.686141968,26.263130188,-65.932975769,-26.5092315674,-41.1499061584,-14872099.0,-186875856.0,77046448.0,8561001.0,-199891904.0,198036176.0,-337099456.0,55198728.0,-149564512.0,279029184.0,14872099.0,186875856.0,77046448.0,8561001.0,199891904.0,198036176.0,337099456.0,55198728.0,149564512.0,279029184.0
69,0.0144167930452,0.016828713314,0.0155260914001,0.0191034248236,0.014991124565,0.00883608741125,0.0142715392941,0.0218952750845,0.0145089070597,0.00553442585175,6.33012008667,-39.1201515198,-11.3864297867,-39.9879112244,5.43352079391,-16.360250473,-8.19711208344,-17.9447078705,-24048932.0,11947541.0,6760771.5,6543306.0,-61810028.0,40971268.0,-25065296.0,36750696.0,-41196304.0,25666638.0,24048932.0,11947541.0,6760771.5,6543306.0,61810028.0,40971268.0,25065296.0,36750696.0,41196304.0,25666638.0
70,0.00141534583539,0.0211199383141,0.0133579586216,0.00793332400359,0.0136925439224,0.0126770010633,0.0118193083232,0.0014293205385,0.00801468447951,0.0093528785166,41.1612815857,-101.704963684,-28.0497264862,-104.727210999,35.9979972839,-34.4023742676,-15.6101465225,-32.419090271,-93800200.0,-14954895.0,38933544.0,22789110.0,-117707744.0,271441600.0,-47182372.0,63373612.0,6015870.0,23666150.0,93800200.0,14954895.0,38933544.0,22789110.0,117707744.0,271441600.0,47182372.0,63373612.0,6015870.0,23666150.0
71,0.00454977503051,0.0198799698073,0.00961117738662,0.0149769251849,0.0161290660415,0.0167987345173,0.0162995163514,0.0169997354569,0.00572559723228,0.0220486107991,11.2065296173,-42.4415435791,-14.6187410355,-44.3106689453,5.94117546082,-18.3040313721,-8.27972984314,-19.0879421234,-47799084.0,5911050.0,39703208.0,14094071.0,-62433004.0,44799220.0,-14580774.0,40749464.0,-46610828.0,20535394.0,47799084.0,5911050.0,39703208.0,14094071.0,62433004.0,44799220.0,14580774.0,40749464.0,46610828.0,20535394.0
72,0.00346073965521,0.0207479393376,0.0193048888177,0.0192507398374,0.00124930945894,0.00211423123916,0.0183700166663,0.010625636932,0.00839810186443,0.0222351618746,11.7178182602,-38.2938804626,-19.4431705475,-51.6364974976,9.73295688629,-16.2425613403,-7.21476078033,-17.2409133911,-92207880.0,7528028.0,14966778.0,100609536.0,-54402640.0,73391008.0,-7994353.0,37800916.0,-24542720.0,23442584.0,92207880.0,7528028.0,14966778.0,100609536.0,54402640.0,73391008.0,7994353.0,37800916.0,24542720.0,23442584.0
73,0.000963455902723,0.0120285930117,0.0100442369589,0.00294713433061,0.00895963967794,0.0159962195563,0.0199297475192,0.000614435902154,0.0118719552597,0.00209528092019,57.1781044006,-157.368774414,-35.9497718811,-161.179870605,54.3019180298,-47.0864295959,-10.1651611328,-43.9315757751,-194427920.0,-23789072.0,21687774.0,28737456.0,-76650024.0,409461632.0,-173784816.0,127307208.0,27204066.0,89888928.0,194427920.0,23789072.0,21687774.0,28737456.0,76650024.0,409461632.0,173784816.0,127307208.0,27204066.0,89888928.0
74,0.0180848606551,0.00199188449291,0.000830033589306,0.00871299927078,0.0165582910499,0.00711341472743,0.00298771034019,0.0179537664414,0.0182318244803,0.0193339626684,7.38351726532,-209.364440918,-46.5450744629,-211.274978638,5.64835071564,-150.20211792,-45.032585144,-152.320327759,-11404864.0,15972333.0,13083962.0,14406321.0,-339566560.0,42591184.0,-17448662.0,404499680.0,-545001216.0,33477536.0,11404864.0,15972333.0,13083962.0,14406321.0,339566560.0,42591184.0,17448662.0,404499680.0,545001216.0,33477536.0
75,0.00690032553791,0.00962717973015,0.00558618267061,0.0126076371427,0.00749401339611,0.0076866983258,0.0177071543426,0.0215957895241,0.0132148399892,0.0024175721863,5.82531547546,-56.1669616699,-14.1133203506,-57.8302764893,4.88206243515,-28.3976688385,-7.37110424042,-28.3872756958,-50839432.0,-78368.65625,7112566.0,12542169.0,-55581544.0,36813012.0,-54982292.0,79235832.0,-88659288.0,39350760.0,50839432.0,78368.65625,7112566.0,12542169.0,55581544.0,36813012.0,54982292.0,79235832.0,88659288.0,39350760.0
76,0.0147559874841,0.0101627358859,0.0223104481442,0.0162604712707,0.0188593831185,0.0158529665794,0.0121221400103,0.020256350184,0.0187880162972,0.00662065898907,7.62673616409,-41.3714561462,-11.0464487076,-42.1944465637,6.80061817169,-16.7864761353,-8.10071086884,-19.0132026672,-22212230.0,16790560.0,6229314.0,6205730.0,-61083112.0,51279812.0,-24999682.0,41142628.0,-37649000.0,28506368.0,22212230.0,16790560.0,6229314.0,6205730.0,61083112.0,51279812.0,24999682.0,41142628.0,37649000.0,28506368.0
77,0.00359635828036,0.0084003240851,0.0117946691863,0.00225299962299,0.00783794153099,0.0130068755581,0.00104130040979,0.0184126441952,0.0147231558688,0.0071234018642,12.609919548,-126.102668762,-55.805393219,-131.048934937,9.97675514221,-39.8827285767,-50.1830940247,-47.91614151,-42394760.0,60575644.0,19855276.0,37297196.0,-378403776.0,75229360.0,-58037112.0,-8546936.0,-112752456.0,95703792.0,42394760.0,60575644.0,19855276.0,37297196.0,378403776.0,75229360.0,58037112.0,8546936.0,112752456.0,95703792.0
78,0.00677818849787,0.00800091549054,0.00738550143854,0.0169165302571,0.0113438004303,0.0119084115072,0.00340999635683,0.0206526934144,0.0073919023537,0.00743675146778,9.03952217102,-84.5981369019,-34.3442649841,-86.0671081543,6.78519392014,-37.861000061,-28.1000232697,-41.12084198,-47084472.0,24580726.0,16998676.0,11076756.0,-211887216.0,51163508.0,-23894776.0,49091500.0,-117162984.0,26680620.0,47084472.0,24580726.0,16998676.0,11076756.0,211887216.0,51163508.0,23894776.0,49091500.0,117162984.0,26680620.0
79,0.001610415066,0.0221163488211,0.0108627953975,0.0206181642836,0.020949940301,0.0218988182644,0.0184279715597,0.0209009814313,0.0208299555686,0.0181068001123,6.9075422287,-37.9669036865,-17.1891746521,-40.0236206055,4.83898735046,-15.8142213821,-7.31571435928,-17.0129547119,-74450464.0,9039013.0,15597863.0,15508594.0,-55163880.0,36488208.0,-25376264.0,36560848.0,-41379176.0,8223767.0,74450464.0,9039013.0,15597863.0,15508594.0,55163880.0,36488208.0,25376264.0,36560848.0,41379176.0,8223767.0
80,0.00309076898528,0.0118539879859,0.0130226023729,0.0224110443302,0.0177145213452,0.0158896731991,0.0168745363097,0.00820273124716,0.0212809013226,0.0145516400341,14.5274982452,-53.3329200745,-15.8883800507,-55.2323722839,12.9463691711,-23.1994667053,-7.68959617615,-24.5756149292,-61822632.0,10376803.0,11922450.0,14322756.0,-57983120.0,97621624.0,-24658108.0,63664208.0,-38656556.0,12057796.0,61822632.0,10376803.0,11922450.0,14322756.0,57983120.0,97621624.0,24658108.0,63664208.0,38656556.0,12057796.0
81,0.0091259801841,0.0105221519207,0.022124080963,0.0120435315102,0.00383880050789,0.0034009544679,0.0155366942687,0.0127337049562,0.0204812770019,0.00421719974799,10.1414785385,-47.6385650635,-12.5134143829,-50.7295837402,9.56212997437,-17.5872478485,-7.3498468399,-22.1889820099,-38935692.0,34699208.0,4368553.5,23307714.0,-55421252.0,72102896.0,-30004470.0,55946980.0,-30256556.0,41724360.0,38935692.0,34699208.0,4368553.5,23307714.0,55421252.0,72102896.0,30004470.0,55946980.0,30256556.0,41724360.0
82,0.00931817048513,0.0164536641237,0.00118836536348,0.00229448859631,0.0123493419402,0.00604422195773,0.0024682346672,0.00595342924255,0.0142958172958,0.0119140198773,17.3420715332,-166.412277222,-62.8390769958,-170.027923584,14.2187242508,-75.2960205078,-61.3003997803,-77.1695632935,-11602353.0,14127363.0,23551484.0,27263674.0,-462233440.0,107215776.0,-39965396.0,59830420.0,-230275568.0,66635480.0,11602353.0,14127363.0,23551484.0,27263674.0,462233440.0,107215776.0,39965396.0,59830420.0,230275568.0,66635480.0
83,0.00182774704738,0.0016997137538,0.0192161198558,0.0145457413903,0.00396423065572,0.0194685031966,0.000552048112861,0.00834971992454,0.0191486216775,0.0160554698552,24.8378505707,-155.347259521,-91.6128311157,-163.240737915,23.2037067413,-43.0385131836,-76.4593048096,-48.537612915,-114264624.0,41465744.0,12322197.0,59520468.0,-576538560.0,174966704.0,-20783388.0,-105271240.0,-74781824.0,20305280.0,114264624.0,41465744.0,12322197.0,59520468.0,576538560.0,174966704.0,20783388.0,105271240.0,74781824.0,20305280.0
84,0.00645010417844,0.0201316592562,0.013528716588,0.0195509095478,0.0201657067831,0.00964100062179,0.0152745196058,0.0123216066077,0.0213354375569,0.0180345799287,9.73841381073,-42.1058273315,-13.305680275,-43.5573959351,8.36642456055,-17.5862121582,-8.69854450226,-19.0780525208,-34739936.0,11249175.0,10345433.0,10945514.0,-65591060.0,63086724.0,-17308440.0,39133152.0,-34760732.0,16208533.0,34739936.0,11249175.0,10345433.0,10945514.0,65591060.0,63086724.0,17308440.0,39133152.0,34760732.0,16208533.0
85,0.0164054326305,0.0183920090766,0.0225385621255,0.00583775789688,0.00459470896234,0.0168775489591,0.0174078881393,0.0116416711245,0.0110289473242,0.00915229394726,11.9686508179,-44.6547317505,-9.13743114471,-50.4565925598,9.55155849457,-16.1032714844,-7.16670465469,-17.2810173035,-14860188.0,8880755.0,18225994.0,43748720.0,-54040276.0,72023184.0,-31060516.0,38133304.0,-24701474.0,59058156.0,14860188.0,8880755.0,18225994.0,43748720.0,54040276.0,72023184.0,31060516.0,38133304.0,24701474.0,59058156.0
86,0.0199383348725,0.0179911418845,0.0132251379116,0.000963481779718,0.0192277087027,0.0103843768205,0.00433340709531,0.00680145827944,0.0156288523971,0.000184019403891,18.929391861,-223.794799805,-28.1730899811,-224.286315918,18.3246936798,-32.3643341064,-25.6885433197,-33.9155654907,-18734634.0,11697013.0,4559710.0,3706280.5,-193703520.0,138176688.0,-547668736.0,31017788.0,-52932700.0,548282944.0,18734634.0,11697013.0,4559710.0,3706280.5,193703520.0,138176688.0,547668736.0,31017788.0,52932700.0,548282944.0
87,0.00276340545765,0.00687575990246,0.0200395493187,0.0168792970963,0.0219222296614,0.012289007212,0.0129407244851,0.0124770056895,0.0118971248548,0.0122667536616,13.3687934875,-53.5973548889,-18.0475120544,-55.0011672974,10.7820587158,-21.4438762665,-7.8377456665,-25.2949256897,-76986368.0,29038706.0,19505182.0,10585393.0,-59100236.0,81301720.0,-26753144.0,65817616.0,-40197524.0,17824598.0,76986368.0,29038706.0,19505182.0,10585393.0,59100236.0,81301720.0,26753144.0,65817616.0,40197524.0,17824598.0
